Problem,Policy,SolverTotalTime,TabulationTime,SavileRowClauseOut,SolverSolveTime,SavileRowTotalTime,TabulationActivated,SolverSatisfiable,SavileRowTimeOut,SolverNodes,SolverTimeOut,SolverSolutionsFound,SolverSetupTime
blockedqueens-strong_blockedqueens501642418924,2,3130.34,0.005,0.0,3130.27,1.327,0.0,1.0,0.0,24053111.0,0.0,1.0,0.002949
pegSolitaireTable_pegSolitaire2,baseline,2.48126,,0.0,2.36114,2.159,,1.0,0.0,10646.0,0.0,1.0,0.016076
knapsack_items-57,baseline,40.1725,,0.0,40.1713,0.31,,1.0,0.0,10263302.0,0.0,67.0,0.000284
JPEncoding_data1400,baseline,3590.57,,0.0,3584.21,32.04,,1.0,0.0,5378974.0,1.0,321.0,0.053169
golfers3_ThomasKirkman,2,5.88344,3.288,0.0,5.65312,7.864,1.0,1.0,0.0,106210.0,0.0,1.0,0.026399
bibd_puget2,baseline,0.05025,,0.0,0.042955,1.736,,1.0,0.0,475.0,0.0,1.0,0.001607
sokoban_New70,2,0.130137,0.231,0.0,0.045429,0.824,1.0,1.0,0.0,6.0,0.0,1.0,0.008164
blackhole_PN-95,2,43.234,0.209,0.0,39.2422,5.117,1.0,1.0,0.0,374431.0,0.0,1.0,0.009482
carSequencing_42,2,802.825,5.53,0.0,802.594,7.977,1.0,1.0,0.0,31803820.0,0.0,1.0,0.01051
opd_flener_et_al_tab3_10_33_15,baseline,15.59,,0.0,15.5823,1.772,,1.0,0.0,6374638.0,0.0,10.0,0.002993
nlinkedopt_opt12,baseline,0.089035,,0.0,0.089036,0.232,,1.0,0.0,28228.0,0.0,11.0,0.0
knights2_08b,baseline,3590.34,,0.0,3590.17,2.641,,0.0,0.0,9343078.0,1.0,0.0,0.003119
bibd-implied_puget21,2,0.326768,1.466,0.0,0.155453,6.492,1.0,1.0,0.0,2881.0,0.0,1.0,0.017757
blockedqueens-strong_blockedqueens481721303889,baseline,77.2334,,0.0,77.1617,1.439,,0.0,0.0,490080.0,0.0,0.0,0.002722
carSequencing_18,2,3590.13,3.942,0.0,3589.93,6.215,1.0,0.0,0.0,59945719.0,1.0,0.0,0.005277
ramsey1_02-05-01-SAT,baseline,0.040664,,0.0,0.04068,0.198,,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens-strong_blockedqueens281449791733,baseline,0.770337,,0.0,0.749841,0.791,,1.0,0.0,9638.0,0.0,1.0,0.000677
sokoban_New10,baseline,0.042586,,0.0,0.040643,0.7,,1.0,0.0,27.0,0.0,1.0,0.000517
ramsey1_03-09-02-SAT,2,0.040435,0.0,0.0,0.040433,0.627,0.0,1.0,0.0,2.0,0.0,1.0,0.0
bibd_puget5,2,0.101259,0.464,0.0,0.067406,2.242,1.0,1.0,0.0,2960.0,0.0,1.0,0.005352
sedfnofix_28_2_C28_4_3_1,2,5.01787,8.871,0.0,4.59674,15.562,1.0,0.0,0.0,4516.0,0.0,0.0,0.019924
pegSolitaireTable_pegSolitaire24,2,94.215,0.063,0.0,94.0732,2.487,0.0,1.0,0.0,434039.0,0.0,1.0,0.019853
