Problem,Policy,Num_cons,thresh_overlap,SolverTotalTime,TabulationTime,SavileRowClauseOut,SolverSolveTime,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverNodes,SolverTimeOut,SolverSolutionsFound,SolverSetupTime
futoshiki_futoshiki32,Sets,3,1.0,0.000464,0.005,0.0,1.5e-05,0.244,0.0,0.0,0.0,0.0,0.0,4.8e-05
sonet_sonet4-4,2,-1,-1.0,3591.01,0.031,0.0,3591.01,0.628,1.0,0.0,882766325.0,1.0,1.0,0.000224
pegSolitaireTable_pegSolitaire35,Sets,3,0.75,0.025056,0.012,0.0,0.000142,0.877,0.0,0.0,0.0,0.0,0.0,0.000451
blockedqueens_blockedqueens281449798387,Sets,2,0.0,62.196,14.621,0.0,60.969,16.035,1.0,0.0,11015.0,0.0,1.0,0.05484
quasiGroup4NonIdempotent_quasiGroupX_16,Sets,1,0.75,3590.92,44.872,0.0,3586.52,51.088,0.0,0.0,3735083.0,1.0,0.0,0.17058
blockedqueens-strong_blockedqueens281449838235,Sets,2,0.75,0.140279,0.027,0.0,0.117551,0.882,0.0,0.0,1417.0,0.0,0.0,0.001959
futoshiki_futoshiki25,Sets,1,0.75,0.044177,0.163,0.0,0.03828,0.407,1.0,0.0,7.0,0.0,1.0,0.000985
bpmp_7324,Sets,1,0.75,59.9805,2.716,0.0,59.9196,4.251,1.0,0.0,2012430.0,0.0,1.0,0.004719
pegSolitaireState_pegSolitaire45,Sets,1,1.0,0.008176,0.011,0.0,0.000218,1.852,0.0,0.0,0.0,0.0,0.0,0.000694
blockedqueens-strong_blockedqueens561860458238,Sets,3,0.25,1408.92,0.022,0.0,1408.83,1.474,1.0,0.0,8374136.0,0.0,1.0,0.002969
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens281,Sets,1,0.0,51.8987,8.274,0.0,51.8891,10.442,1.0,0.0,2505751.0,0.0,12.0,0.001217
sudoku_sudoku4,Sets,1,0.5,0.036835,0.02,0.0,0.036184,0.435,1.0,0.0,1.0,0.0,1.0,7e-05
blockedqueens_blockedqueens281449849431,Sets,1,1.0,1.86632,0.462,0.0,1.85165,1.214,1.0,0.0,27305.0,0.0,1.0,0.0011
carSequencing_6,Sets,1,1.0,3590.49,11.028,0.0,3590.26,12.623,0.0,0.0,32721737.0,1.0,0.0,0.013354
blockedqueens-strong_blockedqueens501642408305,Sets,3,0.75,3204.01,0.021,0.0,3203.94,1.291,0.0,0.0,25940942.0,0.0,0.0,0.001511
quasiGroup3Idempotent_quasiGroupX_16,Sets,3,0.5,,,0.0,,1200.002,,1.0,,,,
pegSolitaireTable_pegSolitaire20,Sets,3,0.5,0.731743,0.083,0.0,0.616768,2.991,1.0,0.0,3102.0,0.0,1.0,0.014019
pegSolitaireTable_pegSolitaire25,Sets,3,0.5,197.226,0.031,0.0,197.107,1.917,1.0,0.0,1047585.0,0.0,1.0,0.014317
pegSolitaireTable_pegSolitaire5,Sets,1,1.0,77.415,3.155,0.0,77.2811,5.202,1.0,0.0,434038.0,0.0,1.0,0.013996
sudoku_sudoku38,Sets,2,0.25,0.040632,0.07,0.0,0.04031,0.585,1.0,0.0,2.0,0.0,1.0,0.000237
coprime_20,Sets,1,0.5,,,0.0,,1200.001,,1.0,,,,
graphColouring_mug100_25,Sets,2,1.0,246.243,1.64,0.0,246.24,2.179,1.0,0.0,99892572.0,0.0,1.0,0.000734
opd_flener_et_al_tab6_10_38_28,Sets,2,0.5,119.401,25.775,0.0,119.368,27.797,1.0,0.0,13690510.0,0.0,9.0,0.005568
sokoban_Medium6,Sets,1,1.0,5.23398,3.435,0.0,0.450458,4.869,0.0,0.0,4979.0,0.0,0.0,0.418022
efpa_23,Sets,1,0.0,,,0.0,,1200.002,,1.0,,,,
blockedqueens-strong_blockedqueens481721248405,baseline,-1,-1.0,1420.99,,0.0,1420.92,1.408,1.0,0.0,11439435.0,0.0,1.0,0.003377
discreteTomography_8,Sets,1,1.0,119.816,7.74,0.0,119.774,10.483,0.0,0.0,840859.0,0.0,0.0,0.005903
sportsScheduling_12-10-4,Sets,2,1.0,28.3315,5.913,0.0,28.2756,6.831,1.0,0.0,232181.0,0.0,1.0,0.002318
golfers1_ThomasKirkman,Sets,1,1.0,85.4905,74.061,0.0,84.7666,81.466,1.0,0.0,1044097.0,0.0,1.0,0.037907
blockedqueens_blockedqueens281449850700,Sets,2,0.5,0.082594,3.11,0.0,0.070059,3.779,0.0,0.0,1012.0,0.0,0.0,0.000869
blockedqueens_blockedqueens481721310106,Sets,3,0.75,1497.75,0.035,0.0,1497.71,0.962,1.0,0.0,15300277.0,0.0,1.0,0.000885
Bombastic_Bombastic7,Sets,3,0.5,0.036994,0.014,0.0,0.036996,2.051,1.0,0.0,1.0,0.0,1.0,0.0
bibd_puget14,Sets,3,0.5,558.625,164.961,0.0,558.426,169.372,1.0,0.0,49712688.0,0.0,1.0,0.012959
killer_16-sol9,Sets,3,0.0,,,0.0,,1200.002,,1.0,,,,
blackhole_PN-75,baseline,-1,-1.0,3590.78,,0.0,3590.38,5.17,0.0,0.0,247526276.0,1.0,0.0,0.003829
knights2_06b,Sets,1,0.5,164.938,1.179,0.0,164.914,2.368,1.0,0.0,1539699.0,0.0,1.0,0.000756
quasiGroup3Idempotent_quasiGroupX_19,Sets,3,0.75,,,0.0,,1200.001,,1.0,,,,
blockedqueens-strong_blockedqueens501642402365,Sets,2,0.0,1466.23,1.188,0.0,1466.15,2.528,0.0,0.0,9992559.0,0.0,0.0,0.001785
quasiGroup6_quasiGroupX_15,Sets,2,0.0,3590.42,66.341,0.0,3590.29,68.734,0.0,0.0,17035223.0,1.0,0.0,0.002178
pegSolitaireTable_pegSolitaire2_27,Sets,3,0.5,4.10372,0.025,0.0,4.00656,1.516,1.0,0.0,25161.0,0.0,1.0,0.012218
sonet_sonet1-4,Sets,1,0.5,63.7485,0.293,0.0,63.7462,0.812,1.0,0.0,12927869.0,0.0,2.0,0.0
sokoban_New55,Sets,3,0.25,2.04913,4.17,0.0,0.037899,5.651,1.0,0.0,2.0,0.0,1.0,0.196258
graphColouring_mug88_25,Sets,3,0.75,213.533,26.466,0.0,213.532,27.169,1.0,0.0,107604677.0,0.0,1.0,0.0
blockedqueens_blockedqueens481721329185,baseline,-1,-1.0,937.143,,0.0,937.107,1.025,0.0,0.0,9244733.0,0.0,0.0,0.001048
opd_flener_et_al_tab7_15_35_10,Sets,2,0.5,2.11538,102.093,0.0,2.01241,105.336,1.0,0.0,122624.0,0.0,8.0,0.012044
ramsey2_02-02-01-SAT,Sets,3,0.5,0.039149,0.001,0.0,0.039152,0.139,1.0,0.0,1.0,0.0,1.0,0.0
quasiGroup4Idempotent_quasiGroupX_19,Sets,1,0.5,3590.73,132.418,0.0,3582.49,141.466,0.0,0.0,4216605.0,1.0,0.0,0.0916
quasiGroup4Idempotent_quasiGroupX_10,Sets,3,0.25,,,0.0,,1200.002,,1.0,,,,
killer_16-sol31,Sets,1,0.5,0.037099,0.057,0.0,0.034991,1.018,1.0,0.0,4.0,0.0,1.0,0.000152
opd_flener_et_al_tab5_16_08_03,2,-1,-1.0,0.021644,0.224,0.0,0.00879,1.437,1.0,0.0,450.0,0.0,2.0,0.001835
coprime_12,Sets,2,0.5,,,0.0,,1205.908,,1.0,,,,
bibd-implied_puget18,Sets,1,0.0,,,0.0,,1200.001,,1.0,,,,
blockedqueens_blockedqueens481721282821,Sets,1,0.0,1472.44,0.89,0.0,1472.39,2.04,1.0,0.0,11711208.0,0.0,1.0,0.002035
killer_16-sol73,Sets,1,1.0,46.232,5.892,0.0,43.625,7.943,1.0,0.0,333009.0,0.0,1.0,0.20214
blockedqueens_blockedqueens481721286911,Sets,1,0.75,3590.86,0.938,0.0,3590.81,2.013,0.0,0.0,27485976.0,1.0,0.0,0.000987
blockedqueens_blockedqueens501642420886,Sets,3,0.5,2137.68,84.111,0.0,2137.63,85.261,0.0,0.0,20767638.0,0.0,0.0,0.001147
opd_small_bibd_13_26_06,baseline,-1,-1.0,0.216372,,0.0,0.205118,2.283,1.0,0.0,58480.0,0.0,6.0,0.002243
sokoban_New49,Sets,3,1.0,0.065936,0.208,0.0,0.053612,1.088,1.0,0.0,31.0,0.0,1.0,0.001008
pegSolitaireTable_pegSolitaire3_6,Sets,2,0.5,946.027,0.048,0.0,945.908,2.022,1.0,0.0,3893005.0,0.0,1.0,0.015706
blockedqueens-strong_blockedqueens561860521176,baseline,-1,-1.0,1825.68,,0.0,1825.6,1.54,1.0,0.0,11224470.0,0.0,1.0,0.003385
futoshiki_futoshiki17,baseline,-1,-1.0,0.000982,,0.0,2.8e-05,0.19,0.0,0.0,0.0,0.0,0.0,0.000111
golfers1_ord18-6-7-4,Sets,1,0.25,,,0.0,,1200.003,,1.0,,,,
blockedqueens_blockedqueens281449791337,Sets,3,0.5,1.33558,19.97,0.0,1.3267,20.587,1.0,0.0,32700.0,0.0,1.0,0.000576
futoshiki_futoshiki3,Sets,2,0.0,0.042704,0.002,0.0,0.042707,0.248,1.0,0.0,1.0,0.0,1.0,0.0
graphColouring_2-Insertions_3,Sets,3,0.5,10.7447,6.847,0.0,10.3315,7.615,1.0,0.0,89232.0,0.0,1.0,0.038994
killer_16-sol85,Sets,3,0.5,3591.05,40.776,0.0,3590.86,42.202,0.0,0.0,49606619.0,1.0,0.0,0.006203
blockedqueens_blockedqueens281449849062,Sets,3,0.25,14.1836,19.423,0.0,14.1727,20.115,0.0,0.0,292444.0,0.0,0.0,0.0
blockedqueens_blockedqueens481721256459,Sets,3,0.0,,,0.0,,1200.003,,1.0,,,,
blockedqueens-strong_blockedqueens281449838235,2,-1,-1.0,0.139232,0.004,0.0,0.117546,0.934,0.0,0.0,1417.0,0.0,0.0,0.001545
killer_16-sol57,Sets,1,0.5,3590.55,6.552,0.0,3587.17,9.179,0.0,0.0,46348439.0,1.0,0.0,0.255973
bibd-implied_puget1,Sets,3,0.75,0.080458,9.477,0.0,0.038817,10.688,1.0,0.0,214.0,0.0,1.0,0.00499
pegSolitaireTable_pegSolitaire13,Sets,1,1.0,0.13413,2.289,0.0,0.038748,3.855,1.0,0.0,68.0,0.0,1.0,0.0101
sedfnofix_29_1_C29_8_2_1,Sets,3,0.25,760.856,158.362,0.0,713.737,179.579,0.0,0.0,91274.0,0.0,0.0,0.550207
carSequencing_52,Sets,2,1.0,3590.4,405.074,0.0,3590.17,407.515,0.0,0.0,171202836.0,1.0,0.0,0.009019
ramsey1_04-04-01-SAT,Sets,3,1.0,0.042065,0.001,0.0,0.041517,0.261,1.0,0.0,1.0,0.0,1.0,8e-05
quasiGroup5NonIdempotent_quasiGroupX_24,Sets,2,1.0,3589.82,121.811,0.0,3587.61,130.142,0.0,0.0,10387999.0,1.0,0.0,0.046967
blockedqueens_blockedqueens501642447595,Sets,3,0.75,1594.26,0.03,0.0,1594.22,0.958,1.0,0.0,17275050.0,0.0,1.0,0.000893
blockedqueens_blockedqueens481721258111,Sets,3,0.75,3591.37,0.023,0.0,3591.33,1.085,0.0,0.0,34906637.0,1.0,0.0,3.7e-05
pegSolitaireTable_pegSolitaire7,Sets,3,0.25,0.149643,0.034,0.0,0.0427,1.8,1.0,0.0,69.0,0.0,1.0,0.011472
AccordionTable_cards_12_05,Sets,3,0.0,,,0.0,,1200.002,,1.0,,,,
sedfnofix_25_1_C25_7_2_1,Sets,3,0.5,47.1492,67.465,0.0,16.7878,77.695,0.0,0.0,3318.0,0.0,0.0,0.970192
pegSolitaireState_pegSolitaire49,Sets,2,0.25,0.006478,0.018,0.0,0.000189,1.615,0.0,0.0,0.0,0.0,0.0,0.000493
blackhole_PN-97,Sets,3,0.25,,,0.0,,1200.001,,1.0,,,,
molnars_molnars-3-9,Sets,1,1.0,399.794,0.094,0.0,399.792,0.647,1.0,0.0,69146288.0,0.0,1.0,0.000793
semigroup_semigroup17,Sets,3,0.75,,,0.0,,1200.001,,1.0,,,,
efpa_16,Sets,1,0.5,3163.77,11.668,0.0,3163.74,13.355,0.0,0.0,207359660.0,0.0,0.0,0.006942
blockedqueens-strong_blockedqueens501642406727,Sets,1,0.5,677.136,0.623,0.0,677.066,1.974,0.0,0.0,4300888.0,0.0,0.0,0.001777
pegSolitaireState_pegSolitaire24,2,-1,-1.0,798.537,1.303,0.0,798.342,7.765,1.0,0.0,2661643.0,0.0,1.0,0.021779
carSequencing_38,Sets,2,0.0,,,0.0,,1200.001,,1.0,,,,
pegSolitaireAction_pegSolitaire3_3,Sets,1,0.25,,,0.0,,1200.002,,1.0,,,,
graphColouring_myciel3,Sets,2,0.0,0.022856,0.699,0.0,0.003535,0.968,1.0,0.0,31.0,0.0,1.0,0.00187
pegSolitaireAction_pegSolitaire43,Sets,3,0.25,0.007749,0.001,0.0,6.7e-05,6.128,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens481721328985,Sets,2,0.5,724.318,7.502,0.0,724.27,8.579,1.0,0.0,5189353.0,0.0,1.0,0.001138
carSequencing_40,Sets,2,0.25,3591.09,508.897,0.0,3587.64,511.947,0.0,0.0,40341203.0,1.0,0.0,0.037707
sokoban_New75,Sets,3,0.0,2.53577,15.342,0.0,0.042159,16.741,1.0,0.0,64.0,0.0,1.0,0.229405
opd_puget8,Sets,3,0.5,,219.755,0.0,,223.201,,0.0,,1.0,,
quasiGroup3NonIdempotent_quasiGroupX_24,Sets,2,0.5,,,0.0,,1200.002,,1.0,,,,
blockedqueens_blockedqueens481721291824,Sets,1,0.5,198.57,0.823,0.0,198.523,1.907,0.0,0.0,1551127.0,0.0,0.0,0.001876
blockedqueens-strong_blockedqueens281449791337,Sets,2,0.0,1.13992,0.308,0.0,1.11858,1.279,1.0,0.0,15628.0,0.0,1.0,0.001805
blockedqueens_blockedqueens561860535892,Sets,2,1.0,3591.07,0.041,0.0,3591.02,1.27,0.0,0.0,33612668.0,1.0,0.0,0.0
blockedqueens-strong_blockedqueens501642456636,Sets,3,1.0,2235.13,0.023,0.0,2235.06,1.299,1.0,0.0,17541253.0,0.0,1.0,0.003621
blockedqueens-strong_blockedqueens501642420886,Sets,3,0.0,669.978,0.526,0.0,669.906,1.948,0.0,0.0,4680495.0,0.0,0.0,0.002807
graphColouring_mug88_25,Sets,3,0.5,519.554,28.62,0.0,517.797,29.811,1.0,0.0,107604677.0,0.0,1.0,0.217163
pegSolitaireTable_pegSolitaire3_26,2,-1,-1.0,495.291,0.042,0.0,495.167,2.15,1.0,0.0,2814756.0,0.0,1.0,0.014356
handball7_14,Sets,3,0.5,,,0.0,,1460.931,,1.0,,,,
quasiGroup5Idempotent_quasiGroupX_14,Sets,1,1.0,3590.97,14.538,0.0,3590.76,16.665,0.0,0.0,35498327.0,1.0,0.0,0.006889
blockedqueens-strong_blockedqueens561860642875,2,-1,-1.0,259.961,0.028,0.0,259.865,1.585,1.0,0.0,1620148.0,0.0,1.0,0.003482
blackhole_PN-88,Sets,1,0.0,361.007,56.196,0.0,309.793,64.896,1.0,0.0,196043.0,0.0,1.0,1.25169
blockedqueens_blockedqueens481721258433,Sets,1,0.0,213.091,1.116,0.0,213.041,2.293,0.0,0.0,1430918.0,0.0,0.0,0.0011
blockedqueens-strong_blockedqueens501642410318,Sets,2,1.0,1435.53,0.038,0.0,1435.46,1.419,1.0,0.0,10207162.0,0.0,1.0,0.004183
carSequencing_49,Sets,1,0.25,3590.75,35.843,0.0,3587.85,39.013,0.0,0.0,49810203.0,1.0,0.0,0.021676
carSequencing_52,Sets,3,1.0,,,0.0,,1200.002,,1.0,,,,
sokoban_New8,Sets,2,0.75,0.062204,0.142,0.0,0.038993,0.615,1.0,0.0,16.0,0.0,1.0,0.001318
pegSolitaireState_pegSolitaire24,Sets,3,0.5,,,0.0,,1200.003,,1.0,,,,
PlottingModelA_7_7_6_seed15_42_6,Sets,2,1.0,,,0.0,,1200.002,,1.0,,,,
killer_16-sol21,Sets,2,0.0,0.078162,1.459,0.0,0.036561,2.724,1.0,0.0,5.0,0.0,1.0,0.004815
pegSolitaireState_pegSolitaire39,Sets,1,1.0,0.00639,0.022,0.0,0.0,1.783,0.0,0.0,0.0,0.0,0.0,0.0
pegSolitaireTable_pegSolitaire35,Sets,2,0.25,0.028379,0.003,0.0,0.0,1.105,0.0,0.0,0.0,0.0,0.0,0.0
pegSolitaireTable_pegSolitaire33,Sets,1,0.5,210.645,2.967,0.0,210.514,5.267,1.0,0.0,1227062.0,0.0,1.0,0.019433
handball7_02,2,-1,-1.0,3590.54,0.795,0.0,3589.01,8.701,1.0,0.0,134258715.0,1.0,23.0,0.01103
opd_flener_et_al_tab7_3_35_10,Sets,3,0.75,0.002267,3.165,0.0,0.001299,3.726,1.0,0.0,638.0,0.0,11.0,0.000511
sonet2_sonet8-5,Sets,3,0.5,3590.63,13.604,0.0,3590.63,14.485,1.0,0.0,380747343.0,1.0,1.0,0.0
carSequencing_23,baseline,-1,-1.0,3591.31,,0.0,3591.2,2.533,0.0,0.0,150750376.0,1.0,0.0,0.002503
quasiGroup3Idempotent_quasiGroupX_10,baseline,-1,-1.0,3590.89,,0.0,3590.86,1.354,0.0,0.0,49372204.0,1.0,0.0,0.002714
Bombastic_Bombastic81,Sets,2,0.5,0.039342,0.002,0.0,0.039345,0.845,1.0,0.0,1.0,0.0,1.0,0.0
killer_16-sol80,Sets,2,0.0,,421.348,0.0,,533.012,,0.0,,1.0,,
PlottingModelA_7_7_5_seed15_44_4,Sets,3,0.75,,,0.0,,1200.001,,1.0,,,,
pegSolitaireState_pegSolitaire4,baseline,-1,-1.0,3590.61,,0.0,3590.38,7.822,0.0,0.0,4872073.0,1.0,0.0,0.029988
coprime_15,Sets,3,0.0,,,0.0,,1658.323,,1.0,,,,
handball7_13,Sets,3,0.75,3590.57,259.118,0.0,3588.91,266.899,1.0,0.0,54859073.0,1.0,24.0,0.019685
blockedqueens_blockedqueens281449797819,baseline,-1,-1.0,1.58585,,0.0,1.57402,0.756,0.0,0.0,26585.0,0.0,0.0,0.0
coprime_12,Sets,2,0.25,,,0.0,,1209.457,,1.0,,,,
Bombastic_Bombastic62,Sets,3,0.75,0.041036,0.002,0.0,0.040434,1.345,1.0,0.0,1.0,0.0,1.0,2.6e-05
blackhole_PN-41,Sets,3,0.5,,,0.0,,1200.002,,1.0,,,,
killer_16-sol16,Sets,1,0.75,3590.16,6.783,0.0,3588.07,8.967,0.0,0.0,17500883.0,1.0,0.0,0.190513
graphColouring_3-Insertions_3,Sets,1,0.0,918.133,0.391,0.0,918.127,0.886,1.0,0.0,101717249.0,0.0,1.0,0.000887
golfers2_ord05-11-6-2,2,-1,-1.0,0.051951,0.072,0.0,0.033535,3.114,1.0,0.0,122.0,0.0,1.0,0.005853
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens245,Sets,2,0.75,1396.44,17.594,0.0,1396.43,19.923,1.0,0.0,69749905.0,0.0,14.0,0.002195
solitaireBattleship_solitaire_battleship_meuffels_hertog1,Sets,1,1.0,0.032732,0.001,0.0,0.032734,1.821,1.0,0.0,1.0,0.0,1.0,0.0
knapsack_items-72,Sets,1,0.0,172.96,0.126,0.0,172.958,0.418,1.0,0.0,32217154.0,0.0,117.0,0.000243
blockedqueens_blockedqueens281449799706,Sets,2,0.0,4.18526,13.503,0.0,3.23192,14.509,1.0,0.0,574.0,0.0,1.0,0.039659
bpmp_1176,Sets,2,0.5,80.1556,3.945,0.0,80.0593,5.734,1.0,0.0,7491211.0,0.0,1.0,0.007463
sokoban_New56,baseline,-1,-1.0,0.06953,,0.0,0.06824,1.305,1.0,0.0,6.0,0.0,1.0,0.000185
PlottingModelB_5_5_3_seed15_7_7,baseline,-1,-1.0,2901.26,,0.0,2901.19,7.065,1.0,0.0,97336040.0,0.0,1.0,0.010021
opd_flener_et_al_tab7_2_35_10,Sets,3,0.0,13.5673,8.916,0.0,0.029158,11.288,1.0,0.0,50.0,0.0,11.0,1.41934
handball7_12,baseline,-1,-1.0,3590.67,,0.0,3590.12,8.923,1.0,0.0,51352773.0,1.0,8.0,0.013507
blockedqueens_blockedqueens281449802306,Sets,2,0.25,0.905012,2.126,0.0,0.89036,2.765,1.0,0.0,13670.0,0.0,1.0,0.000938
blackhole_PN-15,Sets,3,1.0,3.19718,27.414,0.0,0.145075,30.998,1.0,0.0,1037.0,0.0,1.0,0.011128
pegSolitaireState_pegSolitaire48,Sets,3,0.5,0.006499,0.001,0.0,0.0,1.995,0.0,0.0,0.0,0.0,0.0,0.0
molnars_molnars-3-5,Sets,2,0.75,70.7828,0.503,0.0,70.7693,1.129,0.0,0.0,5323865.0,0.0,0.0,0.002278
blockedqueens_blockedqueens281449843413,Sets,2,0.5,0.623144,4.341,0.0,0.599118,5.071,0.0,0.0,9916.0,0.0,0.0,0.000993
pegSolitaireTable_pegSolitaire50,Sets,3,0.25,0.03231,0.007,0.0,0.0,1.203,0.0,0.0,0.0,0.0,0.0,0.000599
tickTackToe_tickTackToe7,Sets,3,0.25,,280.289,0.0,,284.085,,0.0,,1.0,,
carSequencing_64,Sets,3,0.5,,,0.0,,1200.001,,1.0,,,,
PlottingModelB_5_5_3_seed15_19_5,Sets,2,0.75,,,0.0,,1200.002,,1.0,,,,
sokoban_New32,Sets,1,0.5,0.427429,0.467,0.0,0.03282,3.24,1.0,0.0,5.0,0.0,1.0,0.029895
quasiGroup3NonIdempotent_quasiGroupX_23,Sets,2,0.75,,,0.0,,1200.005,,1.0,,,,
knapsack_items-57,Sets,2,0.0,36.6324,0.074,0.0,36.6324,0.331,1.0,0.0,10263302.0,0.0,67.0,0.0
blockedqueens-strong_blockedqueens481721327521,Sets,3,0.5,66.3714,0.013,0.0,66.3139,1.224,1.0,0.0,633563.0,0.0,1.0,0.003406
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens248,Sets,2,0.0,,,0.0,,1200.002,,1.0,,,,
futoshiki_futoshiki44,Sets,3,1.0,0.061876,0.016,0.0,0.06188,0.266,1.0,0.0,7.0,0.0,1.0,0.0
nlinkedopt_opt36,Sets,2,0.75,3591.09,0.225,0.0,3591.09,0.637,1.0,0.0,107937649.0,1.0,28.0,7.4e-05
pegSolitaireTable_pegSolitaire2_29,Sets,3,0.25,0.177595,0.017,0.0,0.074329,1.797,1.0,0.0,212.0,0.0,1.0,0.009679
blockedqueens-strong_blockedqueens501642439163,Sets,1,0.75,589.688,0.298,0.0,589.617,1.641,0.0,0.0,4321166.0,0.0,0.0,0.003738
carSequencing_11,Sets,2,0.75,3591.21,291.105,0.0,3591.04,293.019,0.0,0.0,97763788.0,1.0,0.0,0.007124
blockedqueens-strong_blockedqueens281449795751,Sets,3,0.75,1.64884,0.023,0.0,1.62726,0.72,0.0,0.0,29535.0,0.0,0.0,0.001456
blockedqueens_blockedqueens481721302103,Sets,3,1.0,3590.69,0.026,0.0,3590.65,1.231,0.0,0.0,29995828.0,1.0,0.0,0.001209
pegSolitaireAction_pegSolitaire1,Sets,1,0.5,,,0.0,,1200.002,,1.0,,,,
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens257,Sets,3,0.75,,,0.0,,1200.002,,1.0,,,,
pegSolitaireTable_pegSolitaire48,Sets,1,0.25,0.028133,0.021,0.0,0.000179,1.076,0.0,0.0,0.0,0.0,0.0,0.000535
quasiGroup5Idempotent_quasiGroupX_12,Sets,3,0.25,2.26329,133.678,0.0,0.00014,136.186,0.0,0.0,0.0,0.0,0.0,0.259832
semigroup_semigroup19,Sets,3,1.0,,,0.0,,1200.001,,1.0,,,,
sonet_sonet4-5,Sets,2,0.5,3589.74,0.866,0.0,3589.74,1.482,1.0,0.0,626481449.0,1.0,2.0,0.0
quasiGroup3Idempotent_quasiGroupX_22,Sets,2,0.5,,,0.0,,1200.001,,1.0,,,,
blackhole_PN-50,Sets,2,0.0,,,0.0,,1200.001,,1.0,,,,
bpmp_1266,baseline,-1,-1.0,203.061,,0.0,203.043,1.594,1.0,0.0,23112083.0,0.0,1.0,0.002142
knights_25b,2,-1,-1.0,3590.4,18.942,0.0,3548.19,70.575,0.0,0.0,20617963.0,1.0,0.0,0.19719
killer_16-sol96,Sets,1,0.0,3590.51,4.908,0.0,3588.7,6.814,0.0,0.0,31954082.0,1.0,0.0,0.132706
blockedqueens_blockedqueens281449791430,Sets,1,1.0,0.117998,0.703,0.0,0.083189,1.397,0.0,0.0,1295.0,0.0,0.0,0.001029
golfers3_ord08-17-9-2,Sets,1,1.0,1.80448,278.892,0.0,0.118739,300.054,1.0,0.0,695.0,0.0,1.0,0.151111
killer_16-sol57,Sets,2,0.5,3590.34,13.659,0.0,3590.05,15.139,0.0,0.0,36003156.0,1.0,0.0,0.018283
knights2_30b,Sets,1,1.0,,,0.0,,1200.002,,1.0,,,,
bibd-implied_puget8,2,-1,-1.0,3.65182,1.207,0.0,3.59309,5.192,1.0,0.0,365127.0,0.0,1.0,0.005365
bibd_bibdline1,Sets,2,0.25,3.03098,194.231,0.0,0.866955,197.431,1.0,0.0,6479.0,0.0,1.0,0.106073
sonet2_sonet5,Sets,2,0.75,3590.43,1.589,0.0,3590.27,2.405,1.0,0.0,138357724.0,1.0,1.0,0.022351
carSequencing_41,Sets,2,1.0,3591.78,431.323,0.0,3591.49,434.515,0.0,0.0,60612704.0,1.0,0.0,0.010228
magicSequence_magicSequence400,Sets,2,0.75,0.168798,1.416,0.0,0.036577,764.322,1.0,0.0,1.0,0.0,1.0,0.010552
blackhole_PN-6,Sets,2,1.0,93.7527,7.157,0.0,88.285,10.975,1.0,0.0,752454.0,0.0,1.0,0.015045
pegSolitaireState_pegSolitaire7,Sets,3,1.0,103.203,84.022,0.0,103.046,90.558,1.0,0.0,475224.0,0.0,1.0,0.018001
molnars_molnars-3-2,Sets,3,0.0,1e-06,0.446,0.0,0.0,0.911,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens281449842496,Sets,2,1.0,1.05186,0.027,0.0,1.0344,0.727,0.0,0.0,20067.0,0.0,0.0,0.001455
blockedqueens_blockedqueens281449839243,Sets,2,0.0,14.7349,15.329,0.0,12.9156,16.705,1.0,0.0,2890.0,0.0,1.0,0.052526
RamseyNumbers_04-05-02-SAT,Sets,2,0.75,0.029918,0.001,0.0,0.029555,0.125,1.0,0.0,1.0,0.0,1.0,5.8e-05
peaceableArmyOfQueens2_peaceableArmyQueens7,Sets,2,0.25,,,0.0,,1200.001,,1.0,,,,
blockedqueens-strong_blockedqueens281449838235,Sets,2,0.5,0.118577,0.027,0.0,0.099324,0.776,0.0,0.0,1417.0,0.0,0.0,0.000485
blockedqueens-strong_blockedqueens481721242753,Sets,2,0.25,921.998,0.025,0.0,921.926,1.607,0.0,0.0,6316481.0,0.0,0.0,0.002671
blockedqueens_blockedqueens501642449485,Sets,3,0.0,,,0.0,,1200.003,,1.0,,,,
pegSolitaireTable_pegSolitaire4_10,Sets,3,1.0,0.165678,0.038,0.0,0.05543,2.201,1.0,0.0,97.0,0.0,1.0,0.0129
blockedqueens_blockedqueens281449802826,Sets,1,1.0,0.17831,0.293,0.0,0.154471,0.938,0.0,0.0,2366.0,0.0,0.0,0.000895
knapsack_items-70,2,-1,-1.0,3591.67,0.002,0.0,3591.67,0.25,1.0,0.0,959165752.0,1.0,113.0,0.00034
molnars_molnars-3-2,Sets,1,1.0,0.000891,0.209,0.0,5.2e-05,0.589,0.0,0.0,0.0,0.0,0.0,0.000185
handball7_20,Sets,3,0.0,,,0.0,,2202.234,,1.0,,,,
blockedqueens_blockedqueens501642453995,Sets,2,0.0,3588.56,72.244,0.0,3583.87,74.724,0.0,0.0,258734.0,1.0,0.0,0.23359
opd_bibdline3,2,-1,-1.0,3591.01,2.193,0.0,3590.87,6.846,1.0,0.0,162932301.0,1.0,25.0,0.012568
